age,income,loan_amount,credit_score,months_employed,num_credit_lines,interest_rate,loan_term,dti_ratio,education,employment_type,marital_status,loan_purpose,has_mortgage,has_dependents,has_cosigner,default
42,43529.72,42287.0,411.0,125.0,18.0,5.06,24.0,0.63,Bachelor's,Self-employed,Married,Home,Yes,Yes,No,1
32,67252.82,35356.0,339.0,136.0,1.0,23.05,12.0,0.48,Master's,Full-time,Single,Education,Yes,No,No,1
61,68585.22,21137.0,401.0,135.0,17.0,24.59,12.0,0.73,Master's,Self-employed,Divorced,Auto,Yes,No,No,1
32,56310.07,17481.0,668.0,313.0,13.0,20.18,24.0,0.85,Bachelor's,Full-time,Single,Auto,No,No,No,0
57,71554.26,38522.0,473.0,358.0,10.0,11.1,24.0,0.43,Master's,Self-employed,Divorced,Business,Yes,No,No,1
60,58866.09,27923.0,640.0,318.0,1.0,12.22,24.0,0.21,Bachelor's,Self-employed,Divorced,Business,Yes,No,No,0
61,37566.21,39941.0,495.0,188.0,7.0,22.2,36.0,0.84,Master's,Full-time,Married,Education,No,No,Yes,0
56,51034.51,43057.0,481.0,142.0,13.0,9.52,12.0,0.87,Master's,Self-employed,Single,Auto,No,Yes,No,1
55,57714.66,48275.0,622.0,72.0,7.0,6.55,48.0,0.43,Master's,Full-time,Married,Personal,Yes,Yes,No,1
68,73578.5,30689.0,412.0,177.0,6.0,21.19,60.0,0.62,Bachelor's,Full-time,Single,Business,Yes,Yes,No,1
45,59499.02,9052.0,534.0,349.0,13.0,7.66,60.0,0.17,Master's,Full-time,Married,Business,No,No,No,0
43,43570.99,22402.0,804.0,225.0,8.0,23.01,60.0,0.14,Bachelor's,Unemployed,Married,Business,No,No,No,0
26,74323.43,48187.0,370.0,277.0,16.0,16.31,60.0,0.18,High School,Full-time,Single,Personal,Yes,No,No,1
54,62615.12,49088.0,518.0,237.0,9.0,15.44,24.0,0.72,High School,Full-time,Divorced,Home,Yes,No,No,0
57,85913.47,6704.0,816.0,93.0,13.0,20.18,24.0,0.47,Bachelor's,Full-time,Single,Business,Yes,Yes,No,1
68,56745.55,41679.0,464.0,329.0,2.0,3.85,12.0,0.62,High School,Full-time,Married,Education,No,No,No,1
41,34253.43,30985.0,812.0,196.0,12.0,18.84,24.0,0.54,High School,Full-time,Married,Education,No,No,Yes,0
40,78539.59,30310.0,680.0,63.0,12.0,16.37,60.0,0.26,Bachelor's,Full-time,Single,Home,Yes,No,No,0
56,43464.2,35045.0,483.0,149.0,15.0,14.76,36.0,0.75,High School,Full-time,Divorced,Home,Yes,No,No,1
64,60908.48,44671.0,668.0,140.0,10.0,8.17,36.0,0.27,High School,Full-time,Married,Education,Yes,No,Yes,0
38,58714.33,47903.0,747.0,230.0,14.0,21.33,48.0,0.25,Bachelor's,Full-time,Divorced,Auto,No,Yes,Yes,0
66,55912.59,12715.0,307.0,244.0,17.0,8.89,12.0,0.59,Bachelor's,Full-time,Married,Personal,No,Yes,No,0
64,51603.6,22810.0,681.0,302.0,10.0,14.03,36.0,0.8,Master's,Full-time,Divorced,Home,Yes,No,No,0
55,21957.12,41583.0,681.0,346.0,11.0,6.9,36.0,0.79,Master's,Full-time,Married,Education,Yes,Yes,No,1
30,34957.92,1183.0,747.0,,17.0,24.43,36.0,0.45,High School,Full-time,Single,Auto,No,No,No,0
47,77442.65,42932.0,453.0,30.0,11.0,7.68,60.0,0.65,Bachelor's,Full-time,Married,Education,No,Yes,No,1
23,63576.01,28961.0,333.0,37.0,15.0,20.77,60.0,0.76,Bachelor's,Full-time,Married,Education,Yes,Yes,No,1
30,93185.94,36156.0,796.0,38.0,,9.16,48.0,0.27,Bachelor's,Unemployed,Divorced,Auto,Yes,No,No,1
30,34245.9,21706.0,321.0,163.0,4.0,9.0,24.0,0.42,PhD,Part-time,Married,Personal,Yes,Yes,No,1
61,54386.88,22316.0,679.0,355.0,15.0,12.57,24.0,0.61,High School,Self-employed,Married,Home,No,No,No,1
38,78263.87,37595.0,447.0,266.0,14.0,21.69,24.0,0.77,Bachelor's,Full-time,Married,Home,Yes,No,No,0
22,43683.53,3497.0,398.0,68.0,9.0,18.28,36.0,0.37,Bachelor's,Full-time,Married,Personal,No,Yes,No,0
46,45292.66,14562.0,830.0,289.0,16.0,22.24,24.0,0.6,PhD,Full-time,Single,Auto,No,No,No,0
64,49133.2,37247.0,570.0,228.0,1.0,4.52,24.0,0.15,Master's,Unemployed,Married,Auto,Yes,Yes,No,0
61,46093.04,29841.0,300.0,260.0,3.0,24.05,60.0,0.85,Master's,Full-time,Divorced,Home,Yes,No,No,0
63,65635.95,9757.0,586.0,19.0,4.0,5.16,60.0,0.82,PhD,Self-employed,Divorced,Education,Yes,Yes,Yes,1
46,19395.8,35703.0,479.0,62.0,19.0,19.0,24.0,0.84,High School,Self-employed,Single,Home,No,No,Yes,1
60,87854.52,23659.0,555.0,300.0,9.0,7.95,60.0,0.87,Bachelor's,Self-employed,Single,Personal,No,Yes,No,0
56,35806.73,10018.0,473.0,169.0,19.0,21.58,60.0,0.78,High School,Full-time,Single,Home,No,No,No,0
24,12656.57,30277.0,349.0,12.0,8.0,22.04,36.0,0.27,Master's,Full-time,Married,Auto,No,No,No,0
58,54795.21,45077.0,831.0,136.0,4.0,15.35,48.0,0.56,Bachelor's,Full-time,Divorced,Education,Yes,No,No,0
65,47451.98,17733.0,489.0,223.0,13.0,12.16,60.0,0.24,Bachelor's,Full-time,Single,Personal,No,No,No,1
65,51440.41,19153.0,342.0,93.0,19.0,20.56,48.0,0.12,High School,Self-employed,Married,Home,No,Yes,No,1
51,61251.53,35572.0,816.0,176.0,14.0,22.29,12.0,0.21,High School,Unemployed,Married,Education,Yes,No,No,0
59,67896.83,43020.0,365.0,347.0,5.0,19.37,24.0,0.77,High School,Full-time,Married,Home,No,Yes,No,0
55,88733.03,45469.0,695.0,356.0,18.0,23.0,48.0,0.69,Bachelor's,Full-time,Married,Home,No,No,No,1
33,41197.18,5170.0,550.0,155.0,18.0,16.97,48.0,0.71,Bachelor's,Part-time,Single,,Yes,Yes,No,0
40,70485.82,28666.0,427.0,120.0,15.0,17.92,12.0,0.42,Bachelor's,Full-time,Single,Home,Yes,No,No,0
58,69178.73,17785.0,487.0,170.0,17.0,15.8,24.0,0.12,Bachelor's,Unemployed,Single,Auto,Yes,Yes,No,0
65,2184.29,42147.0,482.0,197.0,3.0,14.0,24.0,0.35,High School,Part-time,Married,Personal,Yes,Yes,No,0
38,,45944.0,711.0,168.0,1.0,17.58,24.0,0.46,High School,Full-time,Married,Auto,No,No,No,0
31,29260.39,25714.0,378.0,171.0,18.0,15.56,60.0,0.39,Master's,Full-time,Married,Auto,No,No,No,1
68,63957.86,33711.0,318.0,156.0,16.0,19.22,36.0,0.5,Bachelor's,Self-employed,Single,Auto,No,No,No,0
33,61756.52,46163.0,777.0,323.0,6.0,23.59,36.0,0.59,Bachelor's,Self-employed,Single,Auto,Yes,No,No,0
37,62158.55,1220.0,344.0,209.0,9.0,11.52,60.0,0.19,Bachelor's,Full-time,Married,Home,Yes,No,No,0
45,48888.15,5240.0,521.0,280.0,10.0,12.34,24.0,0.83,Bachelor's,Full-time,Married,Home,Yes,Yes,No,1
40,50904.87,40769.0,428.0,195.0,17.0,3.82,12.0,0.55,High School,Full-time,Divorced,Home,Yes,No,Yes,1
29,54428.38,13292.0,529.0,269.0,7.0,14.83,60.0,0.78,Master's,Full-time,Divorced,Auto,Yes,No,Yes,1
52,46977.73,29604.0,526.0,186.0,14.0,6.33,60.0,0.48,Master's,Full-time,Single,Home,Yes,Yes,Yes,0
42,70543.65,17771.0,696.0,61.0,14.0,18.89,48.0,0.69,Bachelor's,Part-time,Single,Business,Yes,No,Yes,0
38,33606.73,48671.0,574.0,144.0,12.0,20.26,60.0,0.82,Bachelor's,Full-time,Married,Business,No,No,Yes,0
44,39363.72,12223.0,437.0,225.0,6.0,19.04,24.0,0.58,High School,Part-time,Married,Home,No,No,No,0
58,57426.38,33714.0,472.0,116.0,14.0,15.25,60.0,0.43,High School,Full-time,Divorced,Personal,No,No,Yes,0
37,47641.42,31429.0,626.0,205.0,8.0,14.99,36.0,0.56,Bachelor's,Part-time,Divorced,Home,Yes,No,No,0
27,32824.37,39759.0,514.0,355.0,17.0,17.4,36.0,0.23,Bachelor's,Full-time,Married,Auto,No,Yes,No,1
29,65638.51,1559.0,527.0,65.0,8.0,15.43,60.0,0.66,PhD,Self-employed,Divorced,Personal,No,No,No,1
46,43554.25,2839.0,406.0,300.0,8.0,19.63,12.0,0.13,High School,Self-employed,Married,Business,No,No,No,0
39,38105.58,2771.0,458.0,326.0,17.0,22.73,48.0,0.46,High School,Full-time,Single,Auto,No,Yes,No,1
46,51512.41,25940.0,435.0,27.0,11.0,15.03,60.0,0.54,PhD,Full-time,Divorced,Business,Yes,No,No,1
33,37135.01,25992.0,329.0,314.0,7.0,5.87,24.0,0.42,Bachelor's,Part-time,Married,Home,No,Yes,No,0
36,54316.37,8676.0,397.0,263.0,7.0,6.32,12.0,0.49,Bachelor's,Full-time,Married,Home,No,No,Yes,0
47,47806.02,43595.0,822.0,220.0,12.0,11.58,24.0,0.24,High School,Full-time,Married,Business,Yes,Yes,No,1
62,44748.4,19452.0,,9.0,16.0,14.17,24.0,0.16,High School,Full-time,Married,Education,Yes,No,Yes,0
66,44873.33,17900.0,467.0,276.0,13.0,8.34,48.0,0.45,Master's,Full-time,Single,,Yes,Yes,No,0
47,74912.3,43180.0,510.0,290.0,15.0,13.23,48.0,0.85,Bachelor's,Self-employed,Married,Home,No,Yes,No,0
68,62384.35,1660.0,484.0,3.0,19.0,6.42,36.0,0.24,PhD,Full-time,Married,Auto,No,Yes,Yes,1
53,20816.07,25905.0,731.0,180.0,3.0,8.68,24.0,0.33,Bachelor's,Full-time,Single,Auto,No,No,Yes,0
31,72659.72,1377.0,723.0,84.0,11.0,19.28,60.0,0.8,PhD,Full-time,Married,Home,Yes,Yes,No,0
37,65331.14,12474.0,338.0,24.0,8.0,24.69,24.0,0.31,Master's,Part-time,Divorced,Education,Yes,No,No,0
28,64150.3,1159.0,686.0,19.0,8.0,7.5,36.0,0.41,High School,Self-employed,Single,Home,No,Yes,No,0
38,72758.22,30329.0,750.0,198.0,12.0,10.79,24.0,0.18,Bachelor's,Self-employed,Married,Personal,No,Yes,No,0
44,55300.6,16929.0,414.0,198.0,3.0,11.04,48.0,0.14,PhD,Full-time,Married,Personal,Yes,Yes,No,0
47,67401.67,37942.0,700.0,95.0,2.0,8.3,36.0,0.63,Bachelor's,Part-time,Single,Home,No,No,No,1
42,45710.56,3199.0,603.0,95.0,3.0,7.89,12.0,0.22,Master's,Part-time,Single,Home,No,Yes,No,0
43,71951.61,28140.0,608.0,277.0,16.0,6.33,24.0,0.55,Bachelor's,Full-time,Married,Education,No,No,No,0
28,59362.27,13980.0,402.0,48.0,19.0,23.01,24.0,0.44,High School,Part-time,Single,Personal,No,No,No,0
35,27460.77,43997.0,401.0,88.0,7.0,17.46,48.0,0.18,Master's,Full-time,Married,Auto,Yes,No,No,1
36,75727.7,44359.0,389.0,5.0,19.0,9.75,12.0,0.44,Master's,Part-time,Divorced,Auto,No,Yes,No,0
28,52421.91,26800.0,417.0,145.0,1.0,9.05,24.0,0.3,Bachelor's,Full-time,Married,Personal,Yes,Yes,No,0
30,49637.55,47006.0,438.0,11.0,13.0,16.18,24.0,0.79,Bachelor's,Full-time,Single,Education,No,No,No,1
69,46146.65,7276.0,602.0,,14.0,18.49,12.0,0.31,High School,Self-employed,Married,Business,Yes,No,No,0
29,47612.73,19372.0,816.0,274.0,1.0,8.94,48.0,0.66,Master's,Full-time,Single,Auto,No,No,No,0
44,59592.71,24161.0,508.0,42.0,4.0,10.96,60.0,0.65,High School,Full-time,Single,Business,No,Yes,No,1
50,35248.4,9168.0,386.0,98.0,17.0,9.75,12.0,0.25,Bachelor's,Self-employed,Single,Personal,No,Yes,No,0
39,,34633.0,618.0,142.0,6.0,5.39,48.0,0.54,Bachelor's,Self-employed,Divorced,Business,Yes,Yes,Yes,0
52,33710.69,25966.0,544.0,291.0,6.0,11.81,24.0,0.77,Bachelor's,Full-time,Married,Personal,No,No,No,0
51,62634.36,43368.0,389.0,96.0,2.0,14.97,12.0,0.18,High School,Unemployed,Married,Business,No,No,No,1
60,51761.24,5915.0,777.0,84.0,17.0,17.59,48.0,0.59,High School,Full-time,Married,Home,No,No,No,1
56,77263.86,40009.0,,297.0,16.0,12.46,24.0,0.24,High School,Full-time,Single,Home,No,No,No,0
39,53701.75,49921.0,693.0,90.0,12.0,24.64,36.0,0.29,High School,Full-time,Single,Home,No,No,No,0
63,71850.26,40903.0,539.0,300.0,12.0,16.96,48.0,0.62,High School,Full-time,Married,Home,Yes,No,Yes,1
60,41143.71,17197.0,571.0,29.0,18.0,,48.0,0.61,Bachelor's,Full-time,Divorced,Home,Yes,No,Yes,1
38,46297.16,30011.0,442.0,294.0,16.0,23.19,48.0,0.63,Bachelor's,Self-employed,Single,Auto,No,Yes,No,1
35,55190.48,18938.0,418.0,173.0,6.0,21.16,24.0,0.53,Bachelor's,Full-time,Married,Personal,No,Yes,No,1
52,52060.46,5047.0,550.0,185.0,13.0,9.3,60.0,0.73,High School,Part-time,Divorced,Education,Yes,No,No,1
45,50192.7,17515.0,577.0,29.0,16.0,12.77,60.0,0.62,Master's,Full-time,Married,Business,Yes,No,Yes,0
56,37557.71,4679.0,462.0,250.0,10.0,3.51,36.0,0.27,High School,Self-employed,Married,Education,Yes,Yes,Yes,0
65,23288.76,23737.0,649.0,108.0,11.0,13.21,12.0,0.18,High School,Self-employed,Single,Home,No,No,No,0
66,67620.33,20460.0,330.0,212.0,1.0,9.82,36.0,0.11,Bachelor's,Full-time,Single,Auto,Yes,No,No,0
55,65385.21,30048.0,757.0,217.0,7.0,5.91,12.0,0.11,Bachelor's,Full-time,Married,Home,Yes,No,Yes,0
24,42722.62,13927.0,390.0,343.0,17.0,21.53,12.0,0.19,Master's,Full-time,Single,Education,Yes,No,No,0
58,62577.68,35289.0,427.0,181.0,12.0,17.98,36.0,0.45,High School,Self-employed,Divorced,Education,No,No,No,0
64,51671.08,10933.0,847.0,341.0,15.0,24.98,36.0,0.1,Bachelor's,Full-time,Single,Personal,No,No,Yes,0
61,77123.44,34971.0,808.0,36.0,9.0,14.22,48.0,0.41,High School,Full-time,Divorced,Home,Yes,No,Yes,0
47,28754.81,31481.0,536.0,345.0,6.0,10.61,24.0,0.72,High School,Part-time,Married,Education,Yes,Yes,Yes,1
44,52465.47,20775.0,832.0,149.0,5.0,9.17,60.0,0.2,Bachelor's,Full-time,Married,Home,Yes,No,No,0
65,50869.07,15836.0,,96.0,5.0,12.86,12.0,0.73,Bachelor's,Unemployed,Married,Business,No,Yes,No,1
60,58222.32,21105.0,768.0,23.0,9.0,10.16,12.0,0.25,Bachelor's,Full-time,Single,Education,No,No,No,0
36,85742.76,46078.0,687.0,324.0,2.0,24.8,48.0,0.28,High School,Full-time,Single,Home,Yes,No,Yes,1
25,52525.66,40543.0,361.0,343.0,10.0,7.43,60.0,0.3,PhD,Full-time,Single,Personal,No,Yes,Yes,0
50,69862.64,24544.0,642.0,354.0,5.0,3.91,24.0,0.36,High School,Full-time,Single,Home,Yes,Yes,No,0
43,52043.67,16953.0,452.0,121.0,17.0,6.29,48.0,0.5,Bachelor's,Full-time,Divorced,Auto,No,Yes,No,0
46,76418.26,10395.0,340.0,85.0,4.0,22.67,24.0,0.64,Bachelor's,Self-employed,Divorced,Personal,No,Yes,Yes,0
34,70056.97,5270.0,785.0,160.0,4.0,18.42,12.0,0.72,Bachelor's,Full-time,Divorced,Home,Yes,No,No,1
39,48333.7,9389.0,681.0,16.0,13.0,20.36,60.0,0.12,High School,Full-time,Divorced,Auto,Yes,No,Yes,0
54,46893.98,12717.0,395.0,243.0,19.0,10.39,12.0,0.22,High School,Self-employed,Married,Auto,Yes,No,Yes,0
37,64739.21,37962.0,592.0,267.0,6.0,16.89,48.0,0.7,PhD,Self-employed,Single,Education,No,Yes,No,0
66,41891.88,34512.0,534.0,285.0,19.0,18.72,24.0,0.72,Master's,Full-time,Married,Education,Yes,Yes,No,0
63,58812.65,22930.0,640.0,217.0,16.0,10.52,24.0,0.86,High School,Full-time,Divorced,Personal,No,No,No,0
65,47884.07,4262.0,837.0,5.0,6.0,19.08,12.0,0.33,High School,Full-time,Single,Personal,No,No,No,0
23,62362.05,12213.0,649.0,266.0,11.0,17.04,48.0,0.28,High School,Self-employed,Married,Auto,No,Yes,No,0
56,51779.65,25129.0,506.0,234.0,10.0,9.87,60.0,0.56,Master's,Full-time,Married,Personal,Yes,No,Yes,0
63,41148.38,31453.0,790.0,123.0,18.0,4.64,36.0,0.16,High School,Full-time,Single,Auto,No,No,Yes,1
55,77106.14,1498.0,680.0,59.0,9.0,8.61,48.0,0.68,High School,Unemployed,Divorced,Business,Yes,Yes,No,1
51,59791.12,45647.0,440.0,9.0,10.0,16.82,60.0,0.48,Bachelor's,Full-time,Single,,No,No,No,0
34,53928.29,17524.0,322.0,15.0,15.0,16.38,60.0,0.67,Master's,Self-employed,Divorced,Personal,No,Yes,Yes,0
34,63399.77,19098.0,663.0,83.0,14.0,14.41,24.0,0.23,Bachelor's,Unemployed,Married,Business,Yes,No,Yes,0
39,21576.25,12012.0,447.0,171.0,16.0,8.91,36.0,0.47,High School,Full-time,Single,Business,Yes,No,No,0
53,96803.7,37273.0,804.0,146.0,7.0,13.06,36.0,0.38,Master's,Part-time,Married,Education,Yes,Yes,No,0
53,55493.76,4602.0,517.0,99.0,8.0,6.6,36.0,0.48,Bachelor's,Self-employed,Married,Home,No,Yes,No,0
56,15736.54,24059.0,781.0,270.0,8.0,17.74,12.0,0.55,Bachelor's,Self-employed,Married,Business,No,Yes,No,0
60,78941.89,42877.0,715.0,214.0,13.0,22.19,24.0,0.65,High School,Full-time,Married,Business,Yes,No,Yes,1
67,39972.23,43782.0,624.0,84.0,19.0,13.47,48.0,0.79,Bachelor's,Full-time,Married,Business,Yes,No,Yes,1
50,75874.27,23888.0,788.0,38.0,10.0,8.08,12.0,0.29,High School,Full-time,Married,Home,No,No,Yes,0
50,57431.35,29398.0,707.0,4.0,1.0,21.3,12.0,0.44,High School,Full-time,Married,Business,No,No,No,1
65,23591.7,11795.0,443.0,85.0,16.0,10.23,36.0,0.19,Bachelor's,Full-time,Married,Business,No,No,No,1
37,60225.23,22187.0,510.0,286.0,3.0,16.27,36.0,0.37,Master's,Full-time,Single,Auto,No,Yes,No,0
65,58754.19,19114.0,558.0,206.0,3.0,5.12,60.0,0.4,Master's,Self-employed,Single,Personal,No,Yes,Yes,0
68,78035.43,12620.0,526.0,37.0,6.0,18.94,60.0,0.45,Bachelor's,Full-time,Married,Business,No,Yes,No,0
31,65443.28,6976.0,671.0,255.0,12.0,13.4,24.0,0.84,Master's,Full-time,Married,Home,Yes,No,No,0
51,30211.77,30232.0,690.0,179.0,5.0,12.6,24.0,0.83,Bachelor's,Unemployed,Single,Business,Yes,No,No,1
46,75045.39,14284.0,387.0,18.0,16.0,23.6,48.0,0.16,Bachelor's,Full-time,Divorced,Home,No,Yes,No,1
60,46718.71,40796.0,699.0,162.0,17.0,14.07,12.0,0.43,Master's,Full-time,Divorced,Home,No,No,Yes,0
41,89405.31,37486.0,608.0,201.0,10.0,3.86,36.0,0.36,High School,Unemployed,Married,Auto,No,No,No,1
26,47904.4,47022.0,303.0,270.0,7.0,24.14,36.0,0.39,Bachelor's,Full-time,Divorced,Auto,Yes,No,No,0
22,50774.17,40856.0,472.0,87.0,10.0,3.76,24.0,0.7,Master's,Full-time,Married,Business,No,Yes,No,1
51,,35392.0,843.0,174.0,2.0,15.02,60.0,0.26,Bachelor's,Full-time,Married,Auto,No,No,No,0
24,45028.04,35574.0,525.0,242.0,15.0,17.12,48.0,0.7,High School,Full-time,Married,Business,No,No,Yes,0
66,39741.19,27030.0,638.0,147.0,17.0,22.73,12.0,0.83,PhD,Full-time,Married,Auto,No,No,No,1
35,78528.98,9545.0,505.0,264.0,4.0,18.1,24.0,0.66,High School,Full-time,Married,Education,No,No,No,1
51,28369.83,36701.0,401.0,4.0,8.0,20.94,60.0,0.43,High School,Full-time,Single,Business,No,No,No,1
25,71091.59,34708.0,357.0,138.0,19.0,20.05,60.0,0.15,Master's,Full-time,Divorced,Personal,Yes,No,No,0
39,71573.2,8787.0,449.0,102.0,2.0,8.09,12.0,0.18,Master's,Self-employed,Single,Home,No,Yes,No,0
58,82550.95,4945.0,551.0,346.0,16.0,18.56,12.0,0.67,Bachelor's,Unemployed,Married,Auto,Yes,No,No,1
46,55875.23,24442.0,778.0,257.0,14.0,17.21,24.0,0.19,Bachelor's,Full-time,Divorced,Home,No,No,No,0
69,34466.12,29718.0,727.0,179.0,12.0,8.75,12.0,0.43,Master's,Part-time,Single,Business,Yes,No,No,0
22,51564.84,9421.0,841.0,245.0,9.0,6.26,36.0,0.8,Bachelor's,Full-time,Divorced,Education,Yes,No,Yes,0
67,66893.97,12674.0,823.0,147.0,12.0,19.66,60.0,0.53,PhD,Full-time,Single,Education,No,No,No,0
36,56694.6,31596.0,790.0,20.0,3.0,24.38,60.0,0.37,Bachelor's,Full-time,Single,Home,Yes,No,No,0
30,62334.56,22241.0,825.0,306.0,13.0,19.38,36.0,0.28,High School,Full-time,Married,Education,Yes,No,No,0
36,82305.72,48165.0,591.0,157.0,6.0,,48.0,0.53,High School,Full-time,Single,,No,Yes,No,0
45,66640.07,8738.0,344.0,175.0,2.0,7.08,48.0,0.37,High School,Full-time,Single,Business,No,Yes,Yes,1
25,58968.83,4772.0,499.0,256.0,7.0,8.81,12.0,0.87,Master's,Full-time,Married,Auto,Yes,Yes,No,0
33,18112.77,13365.0,323.0,264.0,14.0,16.09,24.0,0.11,High School,Full-time,Married,Home,No,No,No,1
58,39322.99,11798.0,686.0,112.0,6.0,4.18,48.0,0.86,Bachelor's,Full-time,Married,Home,Yes,No,Yes,0
58,46906.5,40855.0,734.0,167.0,9.0,17.86,24.0,0.27,High School,Full-time,Divorced,Auto,No,No,Yes,0
64,15457.74,16775.0,541.0,20.0,7.0,6.61,24.0,0.56,Bachelor's,Part-time,Divorced,Auto,No,No,Yes,1
27,32814.63,2984.0,502.0,79.0,19.0,12.39,48.0,0.31,Bachelor's,Full-time,Married,Business,No,No,Yes,0
60,49630.95,45055.0,536.0,227.0,16.0,10.38,24.0,0.75,PhD,Self-employed,Married,Auto,Yes,Yes,Yes,0
67,52885.64,34820.0,593.0,36.0,13.0,5.79,12.0,0.66,High School,Full-time,Married,Business,No,No,Yes,1
45,65116.21,39022.0,647.0,90.0,6.0,15.94,36.0,0.29,Bachelor's,Full-time,Married,Education,No,Yes,Yes,0
32,50894.15,1350.0,386.0,326.0,4.0,11.27,36.0,0.55,Bachelor's,Part-time,Divorced,Auto,No,No,No,1
34,59960.81,1912.0,509.0,151.0,12.0,4.45,12.0,0.83,High School,Full-time,Married,Auto,No,No,No,0
55,46644.21,38213.0,301.0,177.0,10.0,13.06,12.0,0.28,High School,Part-time,Married,Auto,No,No,No,0
46,55840.26,11715.0,528.0,181.0,16.0,16.19,60.0,0.75,High School,Full-time,Married,Auto,No,No,No,1
28,64019.46,34059.0,709.0,109.0,1.0,6.3,36.0,0.73,High School,Full-time,Single,Education,No,Yes,Yes,0
25,84452.61,26788.0,542.0,359.0,12.0,16.08,12.0,0.41,High School,Full-time,Married,Business,No,No,Yes,1
29,44707.14,16778.0,767.0,108.0,19.0,9.99,48.0,0.13,Bachelor's,Full-time,Single,Home,Yes,Yes,No,0
41,57883.64,16223.0,757.0,155.0,,9.08,24.0,0.23,High School,Full-time,Married,Business,Yes,No,No,0
50,72382.55,34235.0,512.0,259.0,18.0,20.6,12.0,0.48,High School,Self-employed,Divorced,Home,No,Yes,No,1
66,26208.13,4277.0,685.0,66.0,9.0,13.56,48.0,0.48,High School,Full-time,Married,Auto,No,Yes,Yes,0
67,94956.52,15641.0,711.0,259.0,4.0,11.63,60.0,0.18,High School,Full-time,Divorced,Auto,No,Yes,No,0
31,78580.62,12391.0,814.0,270.0,11.0,20.98,36.0,0.33,High School,Full-time,Married,Home,No,No,No,0
64,20770.23,23976.0,827.0,36.0,16.0,23.07,48.0,0.4,Master's,Full-time,Single,Education,No,Yes,Yes,0
55,62427.64,21709.0,687.0,269.0,2.0,10.27,24.0,0.75,High School,Full-time,Divorced,Home,Yes,No,No,1
47,43710.93,34832.0,578.0,122.0,9.0,4.58,48.0,0.82,High School,Self-employed,Single,Business,Yes,Yes,No,1
62,47053.04,38656.0,401.0,223.0,18.0,15.13,60.0,0.58,High School,Self-employed,Married,Business,Yes,No,No,1
24,62010.03,48777.0,689.0,194.0,17.0,18.88,24.0,0.32,Bachelor's,Full-time,Married,Home,No,No,Yes,0
27,76007.99,12655.0,501.0,81.0,17.0,16.14,36.0,0.65,High School,Part-time,Married,Home,Yes,No,No,0
26,45682.54,14111.0,691.0,49.0,14.0,18.29,24.0,0.86,High School,Part-time,Single,,No,No,No,0
26,45951.04,27269.0,653.0,77.0,13.0,17.4,48.0,0.19,PhD,Full-time,Married,Auto,No,Yes,No,0
68,62443.34,19778.0,534.0,24.0,19.0,24.05,12.0,0.32,Bachelor's,Full-time,Divorced,Business,No,No,No,0
44,66439.13,44017.0,413.0,294.0,6.0,22.12,12.0,0.54,Bachelor's,Part-time,Married,Education,No,Yes,No,1
30,34857.37,25662.0,366.0,25.0,12.0,6.33,24.0,0.37,Master's,Full-time,Married,Education,Yes,Yes,No,1
56,89473.46,28168.0,339.0,59.0,13.0,13.23,24.0,0.79,High School,Unemployed,Married,Education,Yes,Yes,No,1
41,,47418.0,402.0,307.0,3.0,13.28,60.0,0.31,Master's,Self-employed,Single,Business,No,Yes,No,1
63,74293.48,40626.0,710.0,69.0,16.0,13.31,48.0,0.81,Bachelor's,Part-time,Single,Personal,Yes,No,No,0
56,64034.09,1003.0,594.0,153.0,10.0,23.51,24.0,0.77,High School,Full-time,Married,Personal,Yes,No,Yes,0
39,67126.48,39708.0,336.0,47.0,10.0,10.53,12.0,0.23,High School,Part-time,Single,Home,Yes,No,Yes,0
38,42520.97,41816.0,366.0,53.0,18.0,16.71,36.0,0.18,Bachelor's,Self-employed,Divorced,Auto,No,No,No,0
45,20523.0,44908.0,702.0,113.0,3.0,22.77,48.0,0.64,High School,Full-time,Single,Business,Yes,No,Yes,1
24,54571.97,45817.0,505.0,276.0,13.0,4.59,60.0,0.42,High School,Full-time,Divorced,Personal,Yes,Yes,Yes,0
53,54654.4,48376.0,640.0,109.0,16.0,22.39,48.0,0.29,PhD,Full-time,Married,Home,No,Yes,No,0
56,35839.56,43434.0,351.0,71.0,4.0,19.95,12.0,0.83,High School,Unemployed,Single,Business,Yes,Yes,No,1
59,73358.86,10322.0,725.0,17.0,11.0,7.97,48.0,0.17,Bachelor's,Full-time,Single,Personal,No,Yes,No,0
34,53969.41,26977.0,508.0,14.0,17.0,10.5,60.0,0.76,Bachelor's,Full-time,Married,Auto,Yes,Yes,No,1
68,38818.55,14223.0,813.0,41.0,1.0,10.18,60.0,0.55,Bachelor's,Full-time,Married,Auto,Yes,No,Yes,0
46,,15166.0,477.0,19.0,12.0,8.26,36.0,0.2,PhD,Full-time,Single,Home,No,Yes,Yes,0
30,67232.4,19134.0,321.0,15.0,3.0,17.23,48.0,0.4,Bachelor's,Self-employed,Single,Auto,No,No,No,0
25,40673.04,33769.0,668.0,,19.0,24.63,36.0,0.53,Bachelor's,Part-time,Single,Personal,No,No,No,0
35,79667.84,10336.0,381.0,220.0,9.0,7.08,24.0,0.24,Bachelor's,Part-time,Single,Personal,No,Yes,Yes,0
